Unix,Date,Symbol,Open,High,Low,Close,Volume 1INCH,Volume BTC,tradecount
1633478400000,2021-10-06,1INCHBTC,6.367e-05,6.542e-05,5.6e-05,5.632e-05,1782865.7,106.11723304,13012
1633392000000,2021-10-05,1INCHBTC,6.439e-05,6.654e-05,6.226e-05,6.355e-05,1131880.5,72.7386295,12158
1633305600000,2021-10-04,1INCHBTC,6.386e-05,6.576e-05,6.182e-05,6.435e-05,1366657.7,87.49090404,11683
1633219200000,2021-10-03,1INCHBTC,6.402e-05,6.776e-05,6.281e-05,6.388e-05,1841576.7,120.33630852,16915
1633132800000,2021-10-02,1INCHBTC,6.066e-05,6.579e-05,5.929e-05,6.394e-05,2198755.5,136.99799981,17818
1633046400000,2021-10-01,1INCHBTC,5.827e-05,6.181e-05,5.7e-05,6.056e-05,1835808.9,109.82897186,15828
1632960000000,2021-09-30,1INCHBTC,6.007e-05,6.163e-05,5.795e-05,5.83e-05,929082.1,55.30294563,8964
1632873600000,2021-09-29,1INCHBTC,5.792e-05,6.292e-05,5.785e-05,6.019e-05,1026768.2,61.39431916,11111
1632787200000,2021-09-28,1INCHBTC,5.986e-05,6.164e-05,5.782e-05,5.785e-05,979880.3,58.83699196,9777
1632700800000,2021-09-27,1INCHBTC,6.203e-05,6.628e-05,5.94e-05,5.989e-05,1927950.8,121.52253966,16430
1632614400000,2021-09-26,1INCHBTC,5.834e-05,6.456e-05,5.418e-05,6.199e-05,2032098.9,121.8999493,21128
1632528000000,2021-09-25,1INCHBTC,5.952e-05,6.055e-05,5.762e-05,5.836e-05,415871.0,24.60952303,6213
1632441600000,2021-09-24,1INCHBTC,6.193e-05,6.321e-05,5.776e-05,5.952e-05,717138.8,42.97217714,8713
1632355200000,2021-09-23,1INCHBTC,6.03e-05,6.508e-05,5.901e-05,6.198e-05,1337210.2,82.80696825,11943
1632268800000,2021-09-22,1INCHBTC,5.699e-05,6.127e-05,5.575e-05,6.043e-05,1247409.2,72.9106964,10617
1632182400000,2021-09-21,1INCHBTC,5.989e-05,6.119e-05,5.646e-05,5.699e-05,1054418.9,62.58806408,10088
1632096000000,2021-09-20,1INCHBTC,6.24e-05,6.266e-05,5.876e-05,5.989e-05,1464931.7,89.53270115,12973
1632009600000,2021-09-19,1INCHBTC,6.489e-05,6.523e-05,6.188e-05,6.239e-05,775340.6,49.38341586,9025
1631923200000,2021-09-18,1INCHBTC,6.594e-05,6.823e-05,6.401e-05,6.485e-05,1214848.3,80.51341031,9264
1631836800000,2021-09-17,1INCHBTC,6.972e-05,7.029e-05,6.388e-05,6.587e-05,1444548.0,95.95903376,11537
1631750400000,2021-09-16,1INCHBTC,6.852e-05,7.323e-05,6.716e-05,6.975e-05,3142926.0,221.21962263,23915
1631664000000,2021-09-15,1INCHBTC,6.523e-05,6.924e-05,6.402e-05,6.856e-05,2039504.6,135.3322716,13745
1631577600000,2021-09-14,1INCHBTC,6.31e-05,6.656e-05,6.278e-05,6.522e-05,1399057.7,90.53194893,9570
1631491200000,2021-09-13,1INCHBTC,6.495e-05,6.523e-05,6.183e-05,6.308e-05,768062.4,48.50420696,7928
1631404800000,2021-09-12,1INCHBTC,6.448e-05,6.783e-05,6.31e-05,6.493e-05,985225.1,64.68154792,8941
1631318400000,2021-09-11,1INCHBTC,6.42e-05,6.597e-05,6.305e-05,6.448e-05,679830.1,44.09132108,6603
1631232000000,2021-09-10,1INCHBTC,6.534e-05,6.763e-05,6.11e-05,6.412e-05,1087719.8,69.7011678,10795
1631145600000,2021-09-09,1INCHBTC,6.342e-05,6.94e-05,6.212e-05,6.534e-05,1571430.0,103.42837702,13499
1631059200000,2021-09-08,1INCHBTC,6.248e-05,6.513e-05,5.808e-05,6.336e-05,2066551.1,127.54619343,15923
1630972800000,2021-09-07,1INCHBTC,7.041e-05,7.116e-05,5.635e-05,6.253e-05,3947367.4,255.08527787,36507
1630886400000,2021-09-06,1INCHBTC,7.407e-05,7.657e-05,6.919e-05,7.039e-05,2114029.4,154.16633671,18477
1630800000000,2021-09-05,1INCHBTC,7.373e-05,7.998e-05,7.33e-05,7.401e-05,2255275.0,173.32948624,23768
1630713600000,2021-09-04,1INCHBTC,7.152e-05,7.526e-05,6.961e-05,7.37e-05,2148044.1,156.16092075,18315
1630627200000,2021-09-03,1INCHBTC,6.801e-05,7.27e-05,6.663e-05,7.156e-05,1993502.8,138.66583737,16868
1630540800000,2021-09-02,1INCHBTC,6.845e-05,6.891e-05,6.564e-05,6.802e-05,1549549.3,104.79135902,12118
1630454400000,2021-09-01,1INCHBTC,6.467e-05,6.979e-05,6.389e-05,6.843e-05,2081659.5,140.03280967,15048
1630368000000,2021-08-31,1INCHBTC,6.411e-05,6.692e-05,6.259e-05,6.481e-05,2141923.0,139.4031135,28051
1630281600000,2021-08-30,1INCHBTC,6.47e-05,6.532e-05,6.308e-05,6.41e-05,738085.1,47.37490664,6812
1630195200000,2021-08-29,1INCHBTC,6.722e-05,6.731e-05,6.44e-05,6.47e-05,565111.9,37.02271286,5716
1630108800000,2021-08-28,1INCHBTC,6.547e-05,6.886e-05,6.51e-05,6.721e-05,1803946.1,121.4830656,25362
1630022400000,2021-08-27,1INCHBTC,6.224e-05,6.956e-05,6.083e-05,6.548e-05,1780778.8,116.95363477,15197
1629936000000,2021-08-26,1INCHBTC,6.482e-05,6.512e-05,6.131e-05,6.225e-05,1066744.4,67.34199712,10301
1629849600000,2021-08-25,1INCHBTC,6.423e-05,6.612e-05,6.238e-05,6.48e-05,1159486.4,74.51539866,9616
1629763200000,2021-08-24,1INCHBTC,6.879e-05,7.059e-05,6.321e-05,6.425e-05,1587507.3,106.02508398,13213
1629676800000,2021-08-23,1INCHBTC,6.873e-05,6.954e-05,6.694e-05,6.877e-05,843218.4,57.60951835,7878
1629590400000,2021-08-22,1INCHBTC,6.891e-05,7.122e-05,6.76e-05,6.872e-05,790262.6,54.65452078,8489
1629504000000,2021-08-21,1INCHBTC,6.991e-05,7.22e-05,6.827e-05,6.878e-05,1410142.1,99.32605706,20039
1629417600000,2021-08-20,1INCHBTC,7.331e-05,7.679e-05,6.974e-05,6.993e-05,1800115.7,132.65307025,19578
1629331200000,2021-08-19,1INCHBTC,6.956e-05,7.68e-05,6.895e-05,7.331e-05,2070656.4,152.14092307,24829
1629244800000,2021-08-18,1INCHBTC,6.881e-05,7.103e-05,6.301e-05,6.957e-05,1779416.6,122.3843005,21005
1629158400000,2021-08-17,1INCHBTC,6.603e-05,7.376e-05,6.553e-05,6.888e-05,2637019.0,182.71388454,30683
1629072000000,2021-08-16,1INCHBTC,6.477e-05,6.955e-05,6.385e-05,6.614e-05,1778414.4,119.34871483,18114
1628985600000,2021-08-15,1INCHBTC,6.491e-05,6.551e-05,6.344e-05,6.482e-05,746741.4,48.07264692,7641
1628899200000,2021-08-14,1INCHBTC,6.427e-05,6.504e-05,6.301e-05,6.498e-05,886551.2,56.87307779,10392
1628812800000,2021-08-13,1INCHBTC,6.332e-05,6.603e-05,6.297e-05,6.429e-05,1299358.7,83.74714,11872
1628726400000,2021-08-12,1INCHBTC,6.443e-05,6.642e-05,6.023e-05,6.329e-05,1243261.3,78.53017675,13599
1628640000000,2021-08-11,1INCHBTC,6.131e-05,6.685e-05,6.118e-05,6.447e-05,2189043.2,141.3556474,18457
1628553600000,2021-08-10,1INCHBTC,5.966e-05,6.238e-05,5.929e-05,6.126e-05,1174948.4,71.70573454,12056
1628467200000,2021-08-09,1INCHBTC,5.693e-05,6.154e-05,5.595e-05,5.958e-05,1197155.5,70.083865,12081
1628380800000,2021-08-08,1INCHBTC,6.061e-05,6.087e-05,5.627e-05,5.683e-05,1069419.4,61.9259181,8785
1628294400000,2021-08-07,1INCHBTC,5.863e-05,6.25e-05,5.835e-05,6.055e-05,1227127.7,74.1881844,11274
1628208000000,2021-08-06,1INCHBTC,5.916e-05,6.134e-05,5.82e-05,5.868e-05,1030807.1,61.40535726,10776
1628121600000,2021-08-05,1INCHBTC,5.901e-05,6.227e-05,5.835e-05,5.922e-05,1757949.2,105.54987742,13153
1628035200000,2021-08-04,1INCHBTC,5.82e-05,6.104e-05,5.768e-05,5.9e-05,1230999.8,73.18763807,10696
1627948800000,2021-08-03,1INCHBTC,5.892e-05,5.921e-05,5.759e-05,5.823e-05,686933.9,40.19993499,5921
1627862400000,2021-08-02,1INCHBTC,5.81e-05,6.032e-05,5.786e-05,5.886e-05,585905.6,34.56093528,6284
1627776000000,2021-08-01,1INCHBTC,5.739e-05,5.9e-05,5.681e-05,5.813e-05,875752.2,50.9221817,8958
1627689600000,2021-07-31,1INCHBTC,5.46e-05,5.857e-05,5.436e-05,5.736e-05,1465193.7,83.35482281,11275
1627603200000,2021-07-30,1INCHBTC,5.605e-05,5.78e-05,5.457e-05,5.464e-05,1382734.8,78.09111797,10160
1627516800000,2021-07-29,1INCHBTC,5.469e-05,5.688e-05,5.427e-05,5.607e-05,601677.8,33.4536646,5052
1627430400000,2021-07-28,1INCHBTC,5.619e-05,5.637e-05,5.377e-05,5.468e-05,866228.4,47.33230237,6482
1627344000000,2021-07-27,1INCHBTC,5.739e-05,5.9e-05,5.607e-05,5.617e-05,1209184.7,69.48471635,10411
1627257600000,2021-07-26,1INCHBTC,5.776e-05,6.094e-05,5.345e-05,5.749e-05,2831324.0,164.75086831,21865
1627171200000,2021-07-25,1INCHBTC,5.96e-05,6.165e-05,5.738e-05,5.776e-05,1080752.7,63.68695939,10327
1627084800000,2021-07-24,1INCHBTC,6.273e-05,6.372e-05,5.888e-05,5.963e-05,1001644.0,61.29650686,8765
1626998400000,2021-07-23,1INCHBTC,6.308e-05,6.622e-05,6.049e-05,6.282e-05,1191012.8,75.4462164,12559
1626912000000,2021-07-22,1INCHBTC,5.693e-05,6.451e-05,5.591e-05,6.314e-05,1061629.1,63.41262342,10890
1626825600000,2021-07-21,1INCHBTC,5.732e-05,5.925e-05,5.565e-05,5.693e-05,681664.9,39.37621451,6715
1626739200000,2021-07-20,1INCHBTC,5.799e-05,5.947e-05,5.501e-05,5.742e-05,840120.6,47.85147202,8150
1626652800000,2021-07-19,1INCHBTC,6.386e-05,6.43e-05,5.772e-05,5.803e-05,759523.9,46.01585632,7429
1626566400000,2021-07-18,1INCHBTC,6.385e-05,6.576e-05,6.336e-05,6.373e-05,273819.5,17.68167674,4148
1626480000000,2021-07-17,1INCHBTC,6.253e-05,6.528e-05,6.239e-05,6.37e-05,307672.7,19.65838538,4599
1626393600000,2021-07-16,1INCHBTC,6.743e-05,6.945e-05,6.254e-05,6.268e-05,1389328.1,90.03984038,12291
1626307200000,2021-07-15,1INCHBTC,6.985e-05,7.101e-05,6.727e-05,6.731e-05,628214.7,43.58082241,6411
1626220800000,2021-07-14,1INCHBTC,7.092e-05,7.19e-05,6.883e-05,6.992e-05,676841.1,47.57216096,6351
1626134400000,2021-07-13,1INCHBTC,7.305e-05,7.386e-05,7.049e-05,7.094e-05,385009.6,27.77048193,4975
1626048000000,2021-07-12,1INCHBTC,7.353e-05,7.509e-05,7.22e-05,7.321e-05,416951.3,30.69439798,5500
1625961600000,2021-07-11,1INCHBTC,7.425e-05,7.531e-05,7.302e-05,7.353e-05,457807.2,33.92118548,4655
1625875200000,2021-07-10,1INCHBTC,7.62e-05,7.682e-05,7.324e-05,7.422e-05,530047.9,39.37496226,5414
1625788800000,2021-07-09,1INCHBTC,7.641e-05,7.846e-05,7.419e-05,7.633e-05,906185.0,69.0858128,8218
1625702400000,2021-07-08,1INCHBTC,8.129e-05,8.198e-05,7.556e-05,7.633e-05,576536.6,45.53724534,8257
1625616000000,2021-07-07,1INCHBTC,8.282e-05,8.53e-05,8.012e-05,8.16e-05,894636.8,73.61925037,10647
1625529600000,2021-07-06,1INCHBTC,7.387e-05,8.579e-05,7.384e-05,8.283e-05,3461109.5,280.93379656,26201
1625443200000,2021-07-05,1INCHBTC,7.183e-05,7.48e-05,7.03e-05,7.385e-05,788852.4,56.84916281,8951
1625356800000,2021-07-04,1INCHBTC,7.167e-05,7.507e-05,7.002e-05,7.174e-05,682085.8,49.46651107,8225
1625270400000,2021-07-03,1INCHBTC,7.082e-05,7.17e-05,6.901e-05,7.163e-05,803537.3,56.58978281,6175
1625184000000,2021-07-02,1INCHBTC,7.067e-05,7.164e-05,6.883e-05,7.073e-05,281417.3,19.75884171,4035
1625097600000,2021-07-01,1INCHBTC,7.24e-05,7.242e-05,6.983e-05,7.07e-05,352366.8,24.97123125,4489
1625011200000,2021-06-30,1INCHBTC,7.088e-05,7.242e-05,6.865e-05,7.239e-05,530966.3,37.52227974,5630
1624924800000,2021-06-29,1INCHBTC,7.18e-05,7.541e-05,7.01e-05,7.085e-05,743713.8,54.22993697,7141
1624838400000,2021-06-28,1INCHBTC,7.242e-05,7.445e-05,6.742e-05,7.164e-05,1727541.9,122.13849594,15140
1624752000000,2021-06-27,1INCHBTC,7.286e-05,7.394e-05,7.03e-05,7.241e-05,410841.0,29.45621951,5734
1624665600000,2021-06-26,1INCHBTC,7.405e-05,7.594e-05,7.197e-05,7.299e-05,358854.6,26.34901639,5622
1624579200000,2021-06-25,1INCHBTC,7.866e-05,7.983e-05,7.24e-05,7.407e-05,591511.3,44.32761354,7470
1624492800000,2021-06-24,1INCHBTC,7.756e-05,8.015e-05,7.52e-05,7.866e-05,365337.3,28.54187227,6631
1624406400000,2021-06-23,1INCHBTC,7.393e-05,8.163e-05,7.088e-05,7.758e-05,954124.9,73.81948457,10535
1624320000000,2021-06-22,1INCHBTC,8.433e-05,8.611e-05,7.168e-05,7.388e-05,2171974.1,169.9144788,21433
1624233600000,2021-06-21,1INCHBTC,9.527e-05,9.763e-05,8.258e-05,8.436e-05,1762698.8,159.92926736,24355
1624147200000,2021-06-20,1INCHBTC,8.495e-05,9.82e-05,8.37e-05,9.54e-05,880901.0,78.18203696,11666
1624060800000,2021-06-19,1INCHBTC,8.832e-05,8.95e-05,8.49e-05,8.496e-05,432522.9,37.5597428,6030
1623974400000,2021-06-18,1INCHBTC,8.965e-05,8.974e-05,8.526e-05,8.832e-05,693759.0,60.19984206,7358
1623888000000,2021-06-17,1INCHBTC,9.364e-05,9.618e-05,8.74e-05,8.963e-05,1312628.7,118.73656065,15536
1623801600000,2021-06-16,1INCHBTC,9.327e-05,9.847e-05,9.196e-05,9.371e-05,1413338.7,134.41233992,14987
1623715200000,2021-06-15,1INCHBTC,9.102e-05,9.412e-05,8.844e-05,9.327e-05,1381623.6,125.45017177,17280
1623628800000,2021-06-14,1INCHBTC,7.693e-05,9.603e-05,7.485e-05,9.097e-05,3423031.3,300.50893052,39778
1623542400000,2021-06-13,1INCHBTC,7.678e-05,8.04e-05,7.523e-05,7.688e-05,939483.2,73.21203462,9239
1623456000000,2021-06-12,1INCHBTC,7.347e-05,7.862e-05,7.143e-05,7.689e-05,587354.4,43.75032679,7040
1623369600000,2021-06-11,1INCHBTC,8.215e-05,8.255e-05,7.229e-05,7.343e-05,612402.4,47.36698256,7153
1623283200000,2021-06-10,1INCHBTC,8.535e-05,8.776e-05,7.894e-05,8.215e-05,728372.5,60.11673678,8986
1623196800000,2021-06-09,1INCHBTC,9.271e-05,9.449e-05,8.259e-05,8.523e-05,2060532.0,179.44162248,24474
1623110400000,2021-06-08,1INCHBTC,0.00010141,0.00010231,9.043e-05,9.285e-05,914099.4,87.36068729,15614
1623024000000,2021-06-07,1INCHBTC,0.0001091,0.0001093,9.959e-05,0.0001014,780089.0,80.48425316,11366
1622937600000,2021-06-06,1INCHBTC,0.00010364,0.00011385,0.00010216,0.000109,1564094.1,168.72185442,20951
1622851200000,2021-06-05,1INCHBTC,9.177e-05,0.00010712,9.071e-05,0.00010377,3493051.4,352.91547016,35795
1622764800000,2021-06-04,1INCHBTC,8.9e-05,0.00010199,8.462e-05,9.162e-05,2679959.8,250.32635612,35371
1622678400000,2021-06-03,1INCHBTC,8.989e-05,9.302e-05,8.704e-05,8.909e-05,1053131.7,94.48948571,14607
1622592000000,2021-06-02,1INCHBTC,8.508e-05,9.412e-05,8.431e-05,8.98e-05,1431051.4,130.1778015,17664
1622505600000,2021-06-01,1INCHBTC,8.615e-05,8.84e-05,8.328e-05,8.499e-05,642122.1,54.88996715,9247
1622419200000,2021-05-31,1INCHBTC,8.061e-05,8.847e-05,7.993e-05,8.614e-05,979158.5,82.97896643,14768
1622332800000,2021-05-30,1INCHBTC,7.419e-05,8.252e-05,7.148e-05,8.096e-05,824793.2,64.16264195,10721
1622246400000,2021-05-29,1INCHBTC,7.73e-05,8.222e-05,7.234e-05,7.416e-05,979271.2,75.51683847,9683
1622160000000,2021-05-28,1INCHBTC,8.519e-05,8.861e-05,7.419e-05,7.737e-05,1355695.7,109.07211551,16666
1622073600000,2021-05-27,1INCHBTC,8.739e-05,8.767e-05,7.993e-05,8.52e-05,1028866.5,85.76991341,14966
1621987200000,2021-05-26,1INCHBTC,7.545e-05,8.75e-05,7.47e-05,8.731e-05,2095536.5,172.11988856,23879
1621900800000,2021-05-25,1INCHBTC,7.582e-05,7.819e-05,6.932e-05,7.539e-05,1385767.5,101.27731172,16005
1621814400000,2021-05-24,1INCHBTC,6.74e-05,7.848e-05,6.585e-05,7.59e-05,2344414.2,168.86790924,22119
1621728000000,2021-05-23,1INCHBTC,7.263e-05,7.553e-05,5.71e-05,6.737e-05,2726088.4,177.84406869,21728
1621641600000,2021-05-22,1INCHBTC,8.356e-05,8.361e-05,7.093e-05,7.265e-05,1696565.5,128.95296448,17981
1621555200000,2021-05-21,1INCHBTC,8.864e-05,9.233e-05,7.846e-05,8.342e-05,2455961.4,204.92625379,24132
1621468800000,2021-05-20,1INCHBTC,8.753e-05,9.499e-05,7.833e-05,8.878e-05,2386349.6,208.80849809,29590
1621382400000,2021-05-19,1INCHBTC,0.00012283,0.00012552,8e-05,8.753e-05,4849360.1,478.75260525,77104
1621296000000,2021-05-18,1INCHBTC,0.00010795,0.000125,0.00010735,0.00012285,1879899.9,219.13957738,33970
1621209600000,2021-05-17,1INCHBTC,0.00011019,0.00011264,0.000105,0.00010793,1110626.4,120.54785328,18391
1621123200000,2021-05-16,1INCHBTC,0.00011238,0.00011403,0.00010345,0.00011027,1834652.4,199.67197432,27246
1621036800000,2021-05-15,1INCHBTC,0.00011506,0.0001218,0.00011156,0.0001125,1355889.3,157.99653787,21098
1620950400000,2021-05-14,1INCHBTC,0.00011227,0.00011682,0.00011128,0.00011514,886014.8,101.19697024,16615
1620864000000,2021-05-13,1INCHBTC,0.00011286,0.00011837,0.00010712,0.00011209,1669791.8,187.77676515,29773
1620777600000,2021-05-12,1INCHBTC,0.0001152,0.0001225,0.00011149,0.00011324,2007318.1,233.84498869,33334
1620691200000,2021-05-11,1INCHBTC,0.00011073,0.00011542,0.00010614,0.00011532,1373077.1,152.96115015,19949
1620604800000,2021-05-10,1INCHBTC,0.00012137,0.000122,0.00010309,0.00011074,2255337.2,256.83925474,32550
1620518400000,2021-05-09,1INCHBTC,0.00012723,0.00012775,0.00011534,0.00012149,2197949.1,266.54755467,35762
1620432000000,2021-05-08,1INCHBTC,0.00011484,0.0001334,0.00011363,0.00012712,3800185.8,470.68826894,49783
1620345600000,2021-05-07,1INCHBTC,0.00011712,0.00012394,0.00011233,0.00011485,2446090.0,291.04277257,35107
1620259200000,2021-05-06,1INCHBTC,0.00010426,0.00013296,0.00010308,0.00011716,7443291.6,897.28952836,95965
1620172800000,2021-05-05,1INCHBTC,9.858e-05,0.00010946,9.621e-05,0.00010426,2550326.0,263.66269651,34531
1620086400000,2021-05-04,1INCHBTC,0.00010266,0.00010461,9.692e-05,9.848e-05,1616833.5,162.73348171,24842
1620000000000,2021-05-03,1INCHBTC,9.479e-05,0.00010311,9.43e-05,0.00010263,1237547.1,122.02449659,18564
1619913600000,2021-05-02,1INCHBTC,9.563e-05,9.63e-05,9.127e-05,9.479e-05,544117.8,51.33609249,10000
1619827200000,2021-05-01,1INCHBTC,9.775e-05,9.916e-05,9.353e-05,9.562e-05,844550.0,80.79303821,10915
1619740800000,2021-04-30,1INCHBTC,0.00010219,0.00010622,9.744e-05,9.782e-05,1485249.3,150.43848366,21701
1619654400000,2021-04-29,1INCHBTC,0.0001013,0.00010866,9.92e-05,0.00010222,2374395.4,246.94920578,30755
1619568000000,2021-04-28,1INCHBTC,9.299e-05,0.00010583,8.718e-05,0.0001011,3769499.2,370.59827833,44552
1619481600000,2021-04-27,1INCHBTC,8.424e-05,9.377e-05,8.332e-05,9.291e-05,1590108.9,141.47005892,22893
1619395200000,2021-04-26,1INCHBTC,8.146e-05,8.52e-05,8.064e-05,8.424e-05,1184550.8,98.53816039,13298
1619308800000,2021-04-25,1INCHBTC,7.888e-05,8.442e-05,7.808e-05,8.145e-05,576807.1,46.99123396,7744
1619222400000,2021-04-24,1INCHBTC,8.375e-05,8.485e-05,7.843e-05,7.882e-05,933500.2,76.61914575,13568
1619136000000,2021-04-23,1INCHBTC,8.88e-05,9.013e-05,7.73e-05,8.372e-05,2257536.2,187.07469743,24436
1619049600000,2021-04-22,1INCHBTC,9.333e-05,9.724e-05,8.812e-05,8.869e-05,1399337.1,129.91053316,20473
1618963200000,2021-04-21,1INCHBTC,8.904e-05,9.6e-05,8.762e-05,9.327e-05,1744500.9,160.51814341,23580
1618876800000,2021-04-20,1INCHBTC,8.715e-05,9.19e-05,8.249e-05,8.898e-05,1675680.1,145.85752816,20918
1618790400000,2021-04-19,1INCHBTC,9.436e-05,9.573e-05,8.632e-05,8.71e-05,1632345.8,147.40254511,19777
1618704000000,2021-04-18,1INCHBTC,0.00010778,0.00011016,8.751e-05,9.441e-05,3819803.3,365.93250736,49348
1618617600000,2021-04-17,1INCHBTC,9.481e-05,0.00010862,9.481e-05,0.0001077,2272689.6,226.72203926,31913
1618531200000,2021-04-16,1INCHBTC,9.644e-05,9.773e-05,9.259e-05,9.48e-05,1781315.9,168.84142973,20265
1618444800000,2021-04-15,1INCHBTC,9.334e-05,0.0001019,9.189e-05,9.632e-05,3382697.7,330.8445848,35597
1618358400000,2021-04-14,1INCHBTC,8.83e-05,9.41e-05,8.652e-05,9.334e-05,2194274.8,198.17281387,25023
1618272000000,2021-04-13,1INCHBTC,9.188e-05,9.574e-05,8.6e-05,8.828e-05,2256408.6,202.96085497,24723
1618185600000,2021-04-12,1INCHBTC,9.457e-05,9.746e-05,8.753e-05,9.176e-05,2259133.8,209.11714311,25216
1618099200000,2021-04-11,1INCHBTC,9.597e-05,9.8e-05,9.318e-05,9.447e-05,2124995.7,203.36656144,22340
1618012800000,2021-04-10,1INCHBTC,0.000105,0.000105,9.282e-05,9.595e-05,4301647.3,421.93195073,41271
1617926400000,2021-04-09,1INCHBTC,0.00010662,0.00011383,0.00010223,0.000105,5198007.8,558.5701236,48548
1617840000000,2021-04-08,1INCHBTC,9.956e-05,0.00011387,9.712e-05,0.0001067,7366858.2,797.85821506,82030
1617753600000,2021-04-07,1INCHBTC,8.923e-05,0.00010549,8.075e-05,9.958e-05,8312425.5,803.29706678,87392
1617667200000,2021-04-06,1INCHBTC,8.995e-05,0.0001,8.84e-05,8.92e-05,4421129.5,414.50275181,55166
1617580800000,2021-04-05,1INCHBTC,7.854e-05,9.1e-05,7.612e-05,8.997e-05,4289615.2,364.64602629,50014
1617494400000,2021-04-04,1INCHBTC,7.446e-05,8.112e-05,7.359e-05,7.847e-05,1671384.1,129.61039113,18389
1617408000000,2021-04-03,1INCHBTC,7.933e-05,8.09e-05,7.395e-05,7.437e-05,2123504.8,165.64036763,26231
1617321600000,2021-04-02,1INCHBTC,7.583e-05,7.972e-05,7.437e-05,7.93e-05,1528714.8,116.93877241,17705
1617235200000,2021-04-01,1INCHBTC,7.387e-05,7.671e-05,7.312e-05,7.577e-05,1173842.8,88.0043343,15130
1617148800000,2021-03-31,1INCHBTC,7.674e-05,7.726e-05,7.18e-05,7.381e-05,1691145.4,125.05275765,18158
1617062400000,2021-03-30,1INCHBTC,7.984e-05,8.12e-05,7.635e-05,7.663e-05,2179787.5,169.52898692,22919
1616976000000,2021-03-29,1INCHBTC,7.328e-05,8.04e-05,7.3e-05,7.988e-05,2881403.1,220.82417206,32429
1616889600000,2021-03-28,1INCHBTC,7.151e-05,7.527e-05,7.071e-05,7.323e-05,1005064.2,73.98761038,13838
1616803200000,2021-03-27,1INCHBTC,7.279e-05,7.48e-05,7.031e-05,7.149e-05,1175224.5,84.48289466,14453
1616716800000,2021-03-26,1INCHBTC,7.15e-05,7.481e-05,7.141e-05,7.276e-05,1296830.3,95.22792954,15431
1616630400000,2021-03-25,1INCHBTC,7.099e-05,7.308e-05,6.884e-05,7.135e-05,1118610.5,79.83688949,12727
1616544000000,2021-03-24,1INCHBTC,7.508e-05,7.711e-05,6.871e-05,7.104e-05,1757746.0,130.0698617,19119
1616457600000,2021-03-23,1INCHBTC,7.959e-05,8.036e-05,7.506e-05,7.508e-05,1777992.6,137.82083408,17973
1616371200000,2021-03-22,1INCHBTC,8.148e-05,8.464e-05,7.688e-05,7.948e-05,1923200.1,156.41994439,22055
1616284800000,2021-03-21,1INCHBTC,8.095e-05,8.315e-05,7.945e-05,8.148e-05,1338266.0,108.81788353,13726
1616198400000,2021-03-20,1INCHBTC,8.433e-05,8.85e-05,8.064e-05,8.095e-05,1568974.5,132.75338041,20330
1616112000000,2021-03-19,1INCHBTC,7.939e-05,9.119e-05,7.895e-05,8.426e-05,2618759.2,224.42670442,32697
1616025600000,2021-03-18,1INCHBTC,8.54e-05,8.6e-05,7.883e-05,7.917e-05,1946853.0,159.34355224,27133
1615939200000,2021-03-17,1INCHBTC,8.024e-05,8.627e-05,7.573e-05,8.535e-05,3195992.7,260.33512974,45259
1615852800000,2021-03-16,1INCHBTC,7.095e-05,8.26e-05,7.054e-05,8.02e-05,3356672.5,255.94561486,34840
1615766400000,2021-03-15,1INCHBTC,6.51e-05,7.777e-05,6.481e-05,7.092e-05,2842412.0,205.68506718,30539
1615680000000,2021-03-14,1INCHBTC,6.703e-05,6.942e-05,6.425e-05,6.503e-05,1423750.0,94.1237638,16632
1615593600000,2021-03-13,1INCHBTC,6.645e-05,7.1e-05,6.459e-05,6.704e-05,1867171.2,126.38385965,20237
1615507200000,2021-03-12,1INCHBTC,6.927e-05,7.314e-05,6.524e-05,6.645e-05,2398797.6,165.43600046,19854
1615420800000,2021-03-11,1INCHBTC,7.177e-05,7.45e-05,6.83e-05,6.922e-05,1549966.2,109.83901123,16219
1615334400000,2021-03-10,1INCHBTC,8.09e-05,8.206e-05,7.033e-05,7.16e-05,2774021.6,210.59235707,30365
1615248000000,2021-03-09,1INCHBTC,8.257e-05,8.5e-05,7.807e-05,8.082e-05,2396118.8,194.92549267,34334
1615161600000,2021-03-08,1INCHBTC,7.821e-05,8.718e-05,7.676e-05,8.26e-05,2965079.2,243.17180899,34077
1615075200000,2021-03-07,1INCHBTC,7.918e-05,8.122e-05,7.58e-05,7.821e-05,2114135.6,164.589615,23534
1614988800000,2021-03-06,1INCHBTC,7.655e-05,7.92e-05,7.622e-05,7.902e-05,958234.7,74.40011668,10975
1614902400000,2021-03-05,1INCHBTC,7.937e-05,7.949e-05,7.6e-05,7.653e-05,1223699.5,94.68662757,16791
1614816000000,2021-03-04,1INCHBTC,8.066e-05,8.348e-05,7.798e-05,7.91e-05,1621890.2,130.99565906,18361
1614729600000,2021-03-03,1INCHBTC,8.272e-05,8.448e-05,7.931e-05,8.083e-05,1230338.3,101.02740579,18417
1614643200000,2021-03-02,1INCHBTC,8.307e-05,8.888e-05,8.08e-05,8.276e-05,2036497.1,173.36656247,23169
1614556800000,2021-03-01,1INCHBTC,8.52e-05,8.82e-05,8.07e-05,8.307e-05,1692947.6,142.74782274,18257
